"region_final1","date","specimen","h3n2","h3n2_LL","h3n2_UL","bv","bv_LL","bv_UL"
"Temperate regions (SH)",2015-06-15,6135,244.904761904762,237.457548857874,249.86036386714,41.7083333333333,6.95029889805333,76.195737872923
"Temperate regions (SH)",2015-06-22,6089,233.110101010101,218.297852337892,242.608310992061,53.8030303030303,10.9416197564025,100.851654424591
"Temperate regions (SH)",2015-06-29,6437,251.758755125361,241.129950888863,260.461254705269,71.5102564102564,9.65903325450702,139.65246154486
"Temperate regions (SH)",2015-07-06,6545,388.692509946376,382.457716708655,392.659164727065,83.8666666666667,13.4239520742823,166.724962240069
"Temperate regions (SH)",2015-07-13,6279,453.867665506248,438.685949912803,463.991506370445,85.6166666666667,16.7116102467145,162.190956197262
"Temperate regions (SH)",2015-07-20,6176,464.380968859542,451.545533108958,473.391217990754,95.9166666666667,6.17895380330928,214.804330033496
"Temperate regions (SH)",2015-07-27,6159,536.449052091233,523.154980918762,545.134716793405,158.133333333333,12.0645997266428,307.065265660066
"Temperate regions (SH)",2015-08-03,5834,521.776190476191,504.351485737532,532.902046103951,124.439285714286,7.59393352267053,282.323266714544
"Temperate regions (SH)",2015-08-10,5893,562.562739191889,553.673970928873,567.379726292168,233.022222222222,64.1369389416564,381.593603979932
"Temperate regions (SH)",2015-08-17,6112,547.572044334975,537.922460298551,553.414055062466,233.196666666667,79.968783460735,381.858704228561
"Temperate regions (SH)",2015-08-24,6376,531.617016009242,521.496464447027,538.784036598561,277.023015873016,134.246052368019,393.266064073215
"Temperate regions (SH)",2015-08-31,5899,486.596243291592,480.22913230114,490.533549266932,226.571428571429,110.39940100196,330.736015657719
"Temperate regions (SH)",2015-09-07,5614,365.641823086433,356.591618293659,372.074176780699,219.346153846154,95.1458988110092,341.32269423057
"Temperate regions (SH)",2015-09-14,4998,312.28761828683,303.550708026978,318.836593652868,127.847826086957,42.0602520505897,223.385056569914
"Temperate regions (SH)",2015-09-21,4690,309.005835667601,302.995204583254,313.70391500781,178.493018018018,118.893340593829,238.601046297521
"Temperate regions (SH)",2015-09-28,4075,174.583662714097,166.867230535145,181.364665044286,115.905882352941,69.5832466655317,163.887590145281
"Temperate regions (SH)",2015-10-05,3271,135.191062631949,126.739179480076,142.389007539331,36.4354838709677,16.153749469574,56.7862588693861
"Temperate regions (SH)",2015-10-12,2828,112.577519379845,108.525578884967,116.214104328389,39,20.0262352571628,59.6007740041597
"Temperate regions (SH)",2015-10-19,2783,78.3055555555556,75.3744482173128,79.7818114392944,51.7173913043478,29.1058202252927,74.3110482096147
"Temperate regions (SH)",2015-10-26,2483,54,51.0381768219176,55.9184526839515,37.5,23.5236832980505,50.3495252974394
"Temperate regions (SH)",2015-11-02,2351,45.3333333333333,43.5790829373854,47.4975686091922,35.5,23.2730548856458,45.9736369984539
"Temperate regions (SH)",2015-11-09,2272,71.7333333333333,69.2062554876582,73.6334397233937,53.0989010989011,44.670767567997,60.4991033530593
"Temperate regions (SH)",2015-11-16,2128,37.1,35.820270728767,37.9623810735806,36.7222222222222,23.0563283622771,48.9565536915167
"Temperate regions (SH)",2015-11-23,1891,29.5,26.5493416490253,31.8872626487197,16.3333333333333,6.76622776601684,25.5248417658132
"Temperate regions (SH)",2015-11-30,1805,30.5,29.075,31.925,18.5,7.74786668601253,29.3997335922763
"Temperate regions (SH)",2015-12-07,1579,25.5,25.025,25.975,18.5,7.21010721182722,29.3282297352957
"Temperate regions (SH)",2015-12-14,1494,15,12.15,17.85,19.1666666666667,5.63135249979004,32.3148984732411
"Temperate regions (SH)",2015-12-21,1086,17,15.1,18.9,9.25,2.61740177382129,15.6665962413404
"Temperate regions (SH)",2015-12-28,801,7,7,7,18.3333333333333,7.63378137193045,28.426456633461
"Temperate regions (SH)",2016-01-04,1624,27,27,27,20,11.7807923135424,25.7491132463553
"Temperate regions (SH)",2016-01-11,1570,21.3333333333333,21.0125791170934,21.8418861169916,12.5,3.84934164902526,20.5872626487197
"Temperate regions (SH)",2016-01-18,1554,21,20.0377373512803,22.5256583509747,18.5,10.2093150799792,24.7191580656862
"Temperate regions (SH)",2016-01-25,1498,20.1333333333333,19.410214481477,20.8355766537819,14.875,10.8599906980601,17.8627746684997
"Temperate regions (SH)",2016-02-01,1511,19,17.1,20.9,17.5714285714286,8.0722256206803,26.5373677664565
"Temperate regions (SH)",2016-02-08,1493,14.2,14.0063094632097,14.6023646356165,18.6,6.39527072876705,30.3873810735806
"Temperate regions (SH)",2016-02-15,1565,16.8,16.1351719729771,17.6117591006335,21.3333333333333,10.5200552630613,31.2910394768928
"Temperate regions (SH)",2016-02-22,1768,21.1666666666667,21.0050507633795,21.521823750105,17.0833333333333,6.6184330874807,26.5246304898343
"Temperate regions (SH)",2016-02-29,1788,7.16666666666667,7.00505076337947,7.52182375010498,10.5,0.525,20.475
"Temperate regions (SH)",2016-03-07,2161,16.4583333333333,16.0128061857172,17.5492730088976,17.25,9.73670109787154,24.5472969172901
"Temperate regions (SH)",2016-03-14,2637,15.1666666666667,15.0044006745218,15.5927405156609,17.3,10.7226353643835,23.6686905367903
"Temperate regions (SH)",2016-03-21,2537,17.03125,17.0008163700718,17.1121887469224,21,12.5885986481005,29.4114013518995
"Temperate regions (SH)",2016-03-28,4436,20.9130434782609,19.2465228925313,24.0257767486879,32,13.8381768219176,49.1184526839515
"Temperate regions (SH)",2016-04-04,4976,13.230303030303,12.1365419810995,15.3592715367022,36.5833333333333,13.3301067734014,58.8463931878225
"Temperate regions (SH)",2016-04-11,4545,15.6153846153846,14.2009696931777,18.3879456486117,36.5,18.1279847665829,53.6420605936842
"Temperate regions (SH)",2016-04-18,4282,11.5,11.012863757298,12.8191179419011,28.5,10.7013536438352,44.2119053679029
"Temperate regions (SH)",2016-04-25,4431,16.6449631449631,16.016745703801,18.328856604549,29.7142857142857,11.9569584496807,48.2428952129205
"Temperate regions (SH)",2016-05-02,4851,20.2321428571429,20.0059296211012,20.8498618446226,34.125,17.5057540416249,48.2958455470715
"Temperate regions (SH)",2016-05-09,5459,15.3021879021879,15.0077924803235,16.0976071126292,38.9,15.3569210981757,60.8151425276086
"Temperate regions (SH)",2016-05-16,6530,20.7583943176926,20.0482995772704,22.3044920583157,67.0869565217391,45.4015145870607,86.7697863979653
"Temperate regions (SH)",2016-05-23,8070,24.9676102882625,22.9658074338748,27.9225067308552,76.2857142857143,50.0890954455127,100.925911999809
"Temperate regions (SH)",2016-05-30,9513,29.6651549063494,27.345872428476,33.5383206175031,130.956008044243,94.6500093602994,161.338222461461
"Temperate regions (SH)",2016-06-06,9529,39.1371493803,35.0568729110894,44.490866455949,139.28036437247,103.660476124803,170.333389734298
"Temperate regions (SH)",2016-06-13,9612,42.9341545119825,38.9884057630603,48.6740733238879,129.475,76.3253554522472,176.444034572977
"Temperate regions (SH)",2016-06-20,9966,56.5573345992202,50.6057084573565,64.257595980706,125.622619047619,79.8265409681189,168.279171792123
"Temperate regions (SH)",2016-06-27,9276,73.976898981614,64.93689398031,85.632695783988,143.225396825397,98.5686556744312,181.711853229172
"Temperate regions (SH)",2016-07-04,8442,79.5511171948454,70.8639078070891,90.6312561529418,122.642857142857,73.2518726956714,171.604424863423
"Temperate regions (SH)",2016-07-11,8655,120.328061299388,108.405241863152,134.483473351305,127,68.6092712190855,182.092116715718
"Temperate regions (SH)",2016-07-18,7795,235.959523809524,223.911822177437,249.978670784873,109.084848484848,69.5360141144684,144.276594439272
"Temperate regions (SH)",2016-07-25,7125,256.670034443169,247.947718618475,268.964249990407,100.5,59.2037801113637,138.589116537139
"Temperate regions (SH)",2016-08-01,6813,307.98150839725,300.702470637954,317.055964066437,112.714285714286,59.0074209819948,165.253598086529
"Temperate regions (SH)",2016-08-08,6564,381.198606465998,371.496066952378,391.583483468382,129.283891547049,62.912276156236,193.974275646614
"Temperate regions (SH)",2016-08-15,6803,539.356049094097,524.449166022244,552.926781621522,120.68253968254,60.6304316234087,177.619483287499
"Temperate regions (SH)",2016-08-22,6350,545.118342897413,533.315212341359,556.496488704703,116.516666666667,62.3418423115715,169.074027008499
"Temperate regions (SH)",2016-08-29,6237,602.519495584493,590.403127565062,613.34936914949,118.754954954955,68.1928665136544,165.970148027236
"Temperate regions (SH)",2016-09-05,5816,613.328728221659,604.517925136866,621.076210272499,102.041245791246,49.3986107674573,151.985819352043
"Temperate regions (SH)",2016-09-12,5277,438.364658812803,426.959762733972,447.510743334416,126.261038961039,67.8879985947858,179.418721228797
"Temperate regions (SH)",2016-09-19,5056,379.68173594412,370.4696604755,389.384204822952,114.810035842294,61.5041948038281,163.180671098955
"Temperate regions (SH)",2016-09-26,4448,296.782795698925,290.004968068602,302.719473010015,86.1574074074074,53.3893024881936,116.053168986892
"Temperate regions (SH)",2016-10-03,4123,242.354280510018,236.978985995994,246.773814575347,87.4440559440559,47.6037862415278,124.651439882476
"Temperate regions (SH)",2016-10-10,3693,177.095409540954,174.37473838305,179.147930478021,74.375,36.8671131635305,107.492757529399
"Temperate regions (SH)",2016-10-17,3291,127.636111111111,123.815046923937,130.212511505382,44.7454545454545,23.7995318380863,64.6620365595105
"Temperate regions (SH)",2016-10-24,3007,80.8186874304783,76.1713778019789,83.9914384145477,36.125,15.1166347844396,53.7104166596419
"Temperate regions (SH)",2016-10-31,2593,75.0820433436533,72.2500724071547,76.7480189080698,27.25,12.2340448325248,40.9963817720631
"Temperate regions (SH)",2016-11-07,2504,48.5714285714285,45.8133157059938,49.9497068295345,26.2142857142857,12.4416768620409,38.3871032993696
"Temperate regions (SH)",2016-11-14,2425,66.25,64.3858774097281,66.9797440876554,20.85,10.5019246003149,30.3252248297621
"Temperate regions (SH)",2016-11-21,2173,51.9607843137255,49.3894568178335,52.9718307704715,9.75,2.66060105486059,17.0554009299777
"Temperate regions (SH)",2016-11-28,1990,23.5101010101011,21.636932307165,24.8356597685196,24.75,7.84141951203415,39.2825586547443
"Temperate regions (SH)",2016-12-05,1759,32.125,30.132685219425,32.9747279219667,17.5,3.725,31.275
"Temperate regions (SH)",2016-12-12,1633,34.7019230769231,32.4623738174193,35.8639939566537,9.5,3.325,15.675
"Temperate regions (SH)",2016-12-19,1465,37.4,36.2318697240287,37.9805292250724,9.5,1.425,17.575
"Temperate regions (SH)",2016-12-26,1291,27.3,24.4108121863012,28.9371432207417,5,1.2,8.8
"Temperate regions (SH)",2017-01-02,1979,67.4444444444444,66.7434854165231,67.8777096234102,15.25,5.81831441125901,25.329691543256
"Temperate regions (SH)",2017-01-09,2214,75.6722408026755,72.8961883872205,77.6842821533776,19.4857142857143,11.7316538395481,26.2522931521331
"Temperate regions (SH)",2017-01-16,2139,78.4285714285714,77.5076034233678,78.9259088369782,15,3.70823485157895,26.5992538083543
"Temperate regions (SH)",2017-01-23,2098,111.722222222222,109.406515198709,113.452238281533,7.33333333333333,0.362579117093425,14.4918861169916
"Temperate regions (SH)",2017-01-30,2159,160.934959349593,159.466145243414,161.829999084396,12.6,3.90827387839689,21.9529159528508
"Temperate regions (SH)",2017-02-06,2059,167.621848739496,166.694639392963,167.989653958885,12.75,4.40882631061729,22.603187583251
"Temperate regions (SH)",2017-02-13,2328,163.175362318841,161.432494150788,163.974260418421,12.7857142857143,3.50617248757025,22.4472190449649
